Key,Value
93652030,마이르타의 근위대
94700609,제니타르의 영원한 구원자
95749187,니르다르 저택
96797766,베레네온 전당
97846393,돼지와 전갈 술집
98894984,베름토르
99943592,보하부
100993042,주불룰레사 수도원
102041632,두더지와 해골 여관
103090210,슬릴뎀 탑
104138804,악당과 고슴도치 여관
105187388,크레르크 농장 폐허
106235969,보일라트의 거미줄
107284573,헤즈구
108333159,늙은 플렐파의 농장
109381746,늙은 마에브카의 오두막
110430333,늙은 카아르흐자의 오두막 폐허
111478950,오소아자르
112527530,시로니-이즈
113576110,비명 지르는 거인 여관
114625562,모라하다
115674167,제니타르의 두려운 우상
116722791,데르프케의 감옥
117771371,진홍빛 늑대 호스텔
118820845,살쾡이와 진 선술집
119869433,늙은 마르흐시의 오두막
120918020,제니타르의 눈물 젖은 순교자
121966604,모솜 성채
123015216,아코구노
124063799,루름 과수원
125112377,아코니웨인
126160965,라르의 영지
127209543,두더지와 진 호스텔
128258122,리진 성
129306718,툴라드-타르
130355296,타소니사
131403875,누브 과수원
132452454,왕의 구덩이 선술집
133501047,라촌 저택
134549625,핀레트
135598205,파스팀 오두막
136647642,파르므텐 저택
137696221,클로르팀 지하 묘지
138744814,나로구니스
139793392,사우크의 무덤
140841970,나레흐다이
141890550,제니타르의 즐거운 순교자
142939129,마팀 탑
143987715,이릭의 제단
145036329,모구비
146084919,슈크 요새
147133543,제니타르의 축복받은 순교자
148182128,글루즈 저택
149230725,카우름 황궁
150279304,발릴라시바 저택
151328681,조드 성소
152377259,셰셰의 근위대
153425843,블리심 아카데미
154474424,두그로드의 성소
155523024,라오즈 법정
156571624,마이의 성소
157620213,체타다라
158668820,체투누
159717416,파피다타
160766001,페오누토르
161814579,이스파스타니아
162863159,울부짖는 고양이 선술집
163911748,틸돔 묘지
164960326,이스포아
166008916,비흐 황궁
167057500,디슈케 전당
168106089,보즈타 저택
169154667,메른 탑
170204117,늙은 마에흐톰의 오두막
171252697,늙은 므호지이의 오두막 폐허
172301275,치즈 저택
173349860,슈레르트케 성
174398469,릭트 홀
175447092,빌프 농장
176495672,를로흐티르 저택
177544255,켈 성 유적
178592841,프에잔 황궁
179641422,골드 핏 주점
180690005,디스페브란크세나 수도원
181739387,더러운 드래곤 여관
182787972,여우와 해골 여관
183836556,블레른 농장
184885157,롤라 묘지
185933741,미르흐 오두막 유적
186982324,스티브 요새
188030919,를루숀 영지
189079497,클레겐 농장
190128083,티스톤 오두막 유적
191176670,베그테 농장
192225248,카제나오
193273826,카일다르 농장 유적
194322404,미그컨 탑
195370982,반디의 성소
196419563,글레트 농장
197468149,크리프 근위대
198516727,웃는 오우거 주점
199565307,에본암의 모루
200613924,카자스타레그
201662522,녹슨 해골 주점
202711911,박쥐와 악동 선술집
203760494,카그트른 저택
204809072,타르단 황궁
205857662,행운의 염소 산장
206906256,제니타르의 영원한 일출
207954834,루르폰 과수원
209003426,틀렐룸 성채
210052005,파그트 저택
211100635,부흐 농장 유적
212149217,크레필타 회합소
213197798,잘룸바-하시
214246423,황금 수사슴 호스텔
215295006,모르곤 거미줄
216343588,낡은 구타르 오두막
217392972,차르찬 요새
218441563,불운한 오소리 선술집
219490146,제니타르의 노래하는 순교자
220538769,쿠디리닥스
221587357,낡은 틀렐드타의 오두막 유적
222635936,플라줌 성채
223684515,글로순 홀
224733099,레미시아
225781679,죽은 단검 산장
226830264,제니타르의 노래하는 나무
227878843,그레르 요새
228927424,리리노
229976012,야그돈의 둥지
231024617,푸톰 성
232073196,자가난다웨인
233121774,부스테 농장 유적
234170352,이릭의 제단
235218938,자기리-타르
236268337,틀로르텐 농장 유적
237316919,마우르툼 묘지
238365498,그루르치 농장
239414112,바길라
240462691,라나카-코롬
241511270,리스트케 농장
242559869,악마의 검 주점
243608507,펜의 안식처
244657120,불운한 근위대 선술집
245705703,말드 지하 묘지
246754293,베르베안
247803676,틀레르드컨 농장
248852261,제니타르의 불타는 선지자
249900852,바르 농장 유적
250949441,시로아라
251998019,두르드 영지 유적
253046612,행운의 구덩이 산장
254095200,블레필 저택
255143786,춤추는 전갈 산장
256192394,슬락트 성채
257240992,제니타르의 영원한 영혼
258289574,아즈라우스의 거미줄
259338186,슈템 구덩이
260386771,모로파누
261435349,사나운 마멋 호스텔
262484745,마키부레아
263533351,아카부
264581942,건달과 술잔 주점
265630532,블레르흐 묘지
266679157,툴라이부플렉스
267727736,제니타르의 노래하는 빛
268776315,붉은 사제 호스텔
269824922,데스컨 저택 유적
270873501,메르콘 황궁
271922121,비버와 개 선술집
272971493,여왕의 야만인 여관
274020074,게스트 농장
275068653,헤라-이즈
276117244,제니타르의 무한한 승천
277165828,왕의 해골 호스텔
278214406,행운의 악동 주점
279262984,쉬지 않는 고슴도치 산장
280311578,마에스투르 농장
281360160,기순누오
282408743,낡은 치우즈카의 오두막
283457322,낡은 타르흐타의 오두막
284505906,쉬지 않는 오우거 산장
285554502,바필람 법정
286603126,네크로모게자르의 무덤
287651719,블루르카 저택 유적
288700299,생쥐와 오우거 주점
289748886,불펨 홀
290797468,샤르세르 저택
291846048,낡은 카필리의 농장
292894635,크라르드 성 유적
293943213,모가스쿠레그
294992599,데르찬 홀 유적
296041177,깃털과 악동 여관
297089767,펜의 안식처
298138390,움비시라나
299186982,무르누르 저택
300235560,틀로준 저택
301284161,로르 황궁
302332815,모아-고라
303381401,와디지시다크스
304430778,크루르크 실험실
305479368,파파할라
306527948,자보하-타르
307576557,이스필리사
308625141,기르쿰 오두막
309673755,드워프와 거인 여관
310722348,제니타르의 기쁜 영혼
311770935,카르터 오두막 유적
312819525,제니타르의 축복받은 구원자
313868147,키르드 농장 유적
314916731,건달과 노움 선술집
315966112,보르고름 저택
317014695,야글로스 둥지
318063273,비명 지르는 악동 선술집
319111880,클록템 묘지
320160464,미르쿰 오두막
321209048,비그릴의 성소
322257626,카이르그 홀
323306208,아고코가
324354786,도르흐탄 홀
325403365,엘렐릴라
326451949,세르쿠르 농장
327500544,에본암의 모루
328549128,플리르겐 농장
329597719,블리르 홀
330646297,슈로르흐템 농장
331694906,엘로니-코롬
332743495,검은 고슴도치 산장
333792075,낡은 틀리브카의 오두막 유적
334840653,베름고스의 거미줄
335889247,은빛 오우거 여관
336938677,티르게 성채
337987260,로흐지비
339035838,비르터 과수원
340084421,로흐길리-콤
341133025,카질라라
342181604,낡은 테르그-에의 농장
343230219,야곤
344278863,낡은 크레르흐트 오두막
345328240,왕의 늑대 호스텔
346376822,사나운 늑대 호스텔
347425402,나트케 요새
348473986,이릭의 제단
349522566,타르팜 과수원
350571161,낡은 나춘 장소
351619765,펜의 안식처
352668348,사나운 근위대 산장
353716945,메짐 탑
354765551,라엔의 성유물함
355814168,아트로코디수
356862756,낡은 스타흐-시의 오두막
357911334,낡은 마르흐타의 오두막
358959920,가르드 저택
360008505,제니타르의 피 흘리는 나무
361057875,사자와 사냥꾼 주점
362106460,세딘부
363155081,투흐 농장
364203659,두스른 오두막
365252237,리르흐팀 묘지
366300819,바이크트 탑
367349397,랄루르 저택
368398004,낡은 플롤프타의 오두막
369446589,제니타르의 불타는 나무
370495176,세도플렉스
371543772,황금 사향쥐 산장
372592354,셰춘 탑
373640966,메수흐제트
374689557,낡은 클랄프카의 농장
375738950,세시르 성
376787533,낡은 코트바의 농장 유적
377836112,바기-이즈
378884703,라나조
379933283,코젬 농장
380981905,나셴 요새
382030485,노그케 저택
383079063,폴론 농장 유적
384127648,비명 지르는 해골 주점
385176245,크리샤르 저택
386224832,포즈 농장
387273416,라네레그
388322008,더러운 새끼 사슴 여관
389370586,검은 야만인 여관
390419168,아푸다
391467771,왕의 개 산장
392516358,웃는 사제 여관
393564938,초스트 농장
394614323,여왕의 개 산장
395662914,피겜 오두막
396711518,피토시아
397760098,쇼흐트 홀
398808680,드루이고스의 거미줄
399857261,플룰드타 영지
400905839,제니타르의 피 흘리는 빛
401954427,라르펜 탑
403003009,존의 성소
404051588,모르킬러 사제관
405100195,포헨 감옥
406148781,피테투노
407197391,플렉틴 저택
408245970,기실라
409294548,기짐 황궁
410343131,악마의 전갈 주점
411391721,보에스트 법정 유적
412440304,라에필트 과수원
413489672,를레샨 영지
414538255,블라그 성
415586833,카이르흐텐 탑
416635429,사나운 단검 선술집
417684015,사이의 성유물함
418732605,마악트 황궁
419781185,라엔의 성유물함
420829839,보즈보르 거미줄
421878418,체타-코롬
422927001,제니타르의 기쁜 신탁
423975583,키스트 근위대
425024171,낡은 슈리르친 오두막 유적
426072750,툴라에나안
427121332,낡은 테르몬 장소 유적
428169918,페오나스타니스
429218497,제니타르의 성스러운 승천
430267092,셀드 농장
431316469,은색 사향쥐 여관
432365060,갈덴 농장
433413661,낡은 더콤 오두막
434462334,블러프 궁전
435510917,낡은 블라그툼 판잣집 폐허
436559505,은색 수사슴 여관
437608094,낡은 플라드-이의 거처
438656675,안텔레미누
439705263,를리르켐 성
440754648,파피부
441803237,브루케 농장
442851833,메르그 성
443900431,세르나르 연구소
444949018,깃털과 사냥꾼 술집
445997603,웃는 검 여관
447046190,타르간 법정
448094769,낡은 카오스 오두막
449143347,시아잠 성
450191925,자바카플렉스
451240524,크룰 홀
452289117,자베제트
453337712,아트라크자
454386290,하얀 던전 여관
455434879,아가자르
456483459,토벤 묘지
457532048,악당과 던전 여관
458580637,클리르차르의 탑
459629215,쿠두-이
460677795,돼지와 마멋 호스텔
461726373,마이의 신전
462774952,무필란 묘지
463824322,낡은 몰람 오두막
464872911,토분 농장
465921491,로군누-고라
466970097,칼리닥스
468018677,이릭의 제단
469067260,제니타르의 침묵하는 선지자
470115860,솔'컨 저택
471164487,로브텐 궁전
472213076,칼리시아
473261662,베노
474310249,플렐판 성채 폐허
475358835,악마의 투구 여관
476407426,무즈키의 모임
477456804,베스트 영지 폐허
478505383,제니타르의 불타는 성물
479553972,오소투렛
480602562,보르너 탑
481651155,노겜 법정 폐허
482699734,오살라자
483748321,시로툴라
484796904,티르크른 농장
485845495,박쥐와 늑대 여관
486894119,세데라-코롬
487942699,모로한
488991285,제니타르의 통곡하는 별
490039873,하얀 마멋 여관
491088456,라엔의 성물함
492137037,울부짖는 악당 숙소
493185634,낡은 치텐 판잣집 폐허
494234212,모라스쿠비아
495282792,체름 과수원
496331373,세렐리다이
497379955,섹고드
498429330,이사코아-콤
499477919,글루치 농장 폐허
500526529,라니시아라
501575107,스타스트'컨 영지 폐허
502623699,황금 개 술집
503672307,니르뭄 궁전
504720900,제니타르의 두려운 구원자
505769496,낡은 달파 거처
506818094,블레친 홀
507866692,세필란 법정
508915289,보이짐 저택 폐허
509964659,플럽트 저택
511013253,아스마스 신전
512061837,가시르 홀
513110417,카제르 법정
514159008,피토코완
515207591,시에스의 영지
516256178,기셀리부
517304760,하얀 해골 여관
518353346,기소니플렉스
519401958,사자와 전갈 숙소
520450555,블라님 농원
521499148,나로아제트
522547731,로르크타 성
523596312,그루르크 궁전
524644891,두더지와 성 여관
525693473,나르지자
526742052,민자르
527790630,바겐 법정
528839224,바우란 탑
529887818,모르크 저택
530937182,파페자르
531985783,슬로슈른 농원
533034366,낡은 마오르케 판잣집
534082963,낡은 슬렉톰 판잣집 폐허
535131542,페오노구-이
536180132,라우트테 묘지
537228719,추트'컨 농장
538277305,보쉬 저택
539325888,니젬의 영지
540374466,왕의 오우거 호스텔
541423051,슬레넘 영지
542471635,가르커 요새
543520275,낡은 슈트-이의 거처
544568859,이스페호
545617438,토르쿤 저택
546666024,페어 탑
547714602,코르굼 저택
548763180,레그트른 성
549811758,이스파드레그
550861132,은색 투구 호스텔
551909720,블로르타르 저택
552958299,도필 탑
554006892,검은 악당 술집
555055493,키르테 홀 폐허
556104071,안텔린라나
557152703,슬리춤의 탑
558201285,죽은 단검 호스텔
559249870,엘루-고라
560298448,움빈닥스
561347033,를루르핀 요새
562395616,바리비우스 홀
563444198,낡은 블루필른 오두막 폐허
564492780,글로르트 궁전
565542201,베르페 요새
566590781,라메-타르
567639369,카지사
568687963,스토셰 저택 폐허
569736546,슬레트'컨 농장
570785140,카자제트
571833724,생쥐와 고슴도치 술집
572882311,아트레자
573930909,도스트 묘지
574979490,페르그케 저택 폐허
576028073,하얀 늑대 술집
577076667,목마른 악당 숙소
578125271,낡은 케르드-이의 농장
579173872,필드 궁전
580223255,글라르트케 성채
581271837,제니타르의 눈물 흘리는 선지자
582320431,로다이
583369031,검은 사향쥐 여관
584417618,테르맘 홀
585466220,현자 기념비
586514819,커프 농장
587563411,제니타르의 영원한 환생
588611997,바심 농장
589660589,부르탐 성채
590709185,푸르크텐 요새
591757764,낡은 샬키의 농장
592806349,슈즈 탑
593854940,자게투비
594904329,그랄프케 농장
595952915,라아르크타 저택
597001505,메세미누
598050111,칼리리다타
599098700,낡은 버스트-시의 거처
600147293,불운한 머그 술집
601195879,말펨 농원
602244493,파아르크 저택
603293075,목마른 사제 술집
604341662,바간다디수
605390258,바기리니아
606438841,드루토스
607488246,오세나부
608536852,크라즈 저택 폐허
609585431,나는 고슴도치 술집
610634009,시라카플렉스
611682603,불운한 드래곤 숙소
612731182,바에르톰 홀 폐허
613779772,코템의 탑
614828361,트로게텐
615876939,비즈 구덩이
616925521,제니타르의 두려운 나무
617974099,시룸바제트
619022680,코르시르 농장 폐허
620071258,모라크자
621119837,낡은 블로그 거처
622168416,제니타르의 내면의 나무
623217004,조드 신전
624265583,투셔 농장
625314161,모렘이자르
626362743,낡은 고르트-이의 거처 폐허
627411328,다마크-이
628459921,보즈 농장
629508501,블로르프텐 던전
630557095,부샨 과수원
631605687,다만다오
632655057,쿠올웬 신전
633703638,페노
634752230,피르친 농장
635800808,제니타르의 피 흘리는 예언자
636849389,파아클라
637897968,예커의 은신처
638946565,페셤의 경비대
639995146,제니타르의 신성한 재탄생
641043725,속텐 성
642092342,헤-타르
643140943,할의 여관
644189539,디르크의 경비대
645238128,마에즈텐 홀
646286707,스코곤의 둥지
647335286,시르콘 요새
648383883,악당과 수사슴 호스텔
649432470,글라머의 영지
650481053,히부사
651530427,와디준누안
652579034,다타르 농장
653627615,제프레 신전
654676197,와디제라비아
655724783,모르킬리툴라 사제관
656773379,웃는 머그 호스텔
657821965,쿨드테 성
658870562,슈레르겐 저택
659919143,그록툼 요새
660967722,파피이다이
662016304,파파스쿠비
663064897,비르투르 탑
664113476,토탐부
665162056,베르김 저택
666210643,제니타르의 신성한 재탄생
667259234,낡은 블라르크사 판잣집
668307815,제니타르의 두려운 영혼
669356417,마르크타 농장
670404995,나는 요정 여관
671454377,나르곤 홀
672502957,생쥐와 염소 여관
673551552,초르트 저택
674600132,쿠달라디수
675648715,를루르커 저택
676697295,녹슨 고슴도치 여관
677745881,푸르그 홀
678794480,주베브라스 동굴
679843076,엘로투니아
680891669,낡은 코르트-이의 농장
681940261,엘레라
682988851,부보하이사
684037429,제나스쿠완
685086009,불운한 사향쥐 여관
686134598,로겔리부
687183180,포르톰 저택
688231761,키르프 영지
689280339,낡은 스투브 오두막
690328935,머그컨 농가
691378315,잘릴라제르
692426895,제니타르의 두려운 유물
693475503,보차르 저택
694524091,오실리다
695572686,로구라나
696621270,세도코-고라
697669851,파언트 연구소
698718439,왕의 오소리 주막
699767049,세도구카트
700815635,춤추는 진 선술집
701864240,라르둔 성
702912842,메그트카 결사
703961427,메소니시아
705010823,제니타르의 축복받은 재탄생
706059402,니젬 저택
707107981,생쥐와 개 주막
708156562,녹의 성채
709205141,모르쿨룰의 구덩이
710253736,페추르 과수원
711302314,세르질라
712350949,바긴-하시
713399529,생쥐와 고슴도치 주막
714448107,고브 오두막
715496702,란지사
716545296,페바르 탑
717593913,늙은 데필티의 판잣집
718643308,폴트 성채
719691904,타세한
720740492,데르미르 저택
721789080,옛 마이트 거처의 폐허
722837670,피타드비아
723886254,피타즈다이
724934833,무즈 성
725983430,펜의 안식처
727032008,게르민 홀
728080601,설픈 묘지
729129185,늙은 틀렙-에의 농장
730177775,드워프와 개 여관
731226353,기신비
732274939,다즈트 저택
733323517,늙은 박트 판잣집
734372097,사나운 새 주막
735420677,블렐퍼 농가
736469255,다무-콤
737517834,긱트의 무덤
738566414,마가르의 지하 묘지
739614995,슬리즈의 탑
740663573,바긴 과수원
741712156,나리누스
742760740,버트 농가
743810208,제니타르의 흐느끼는 영혼
744858787,은빛 악동 호스텔
745907383,태쉬 농가
746955967,로필 성채
748004571,쿠크탐 코트
749053185,늙은 를룩사의 거처
750102580,제니타르의 영원한 재탄생
751151170,버커 농가
752199750,플룰드 저택
753248336,블릭텐 홀
754296917,늙은 슈론텐 오두막
755345497,하플렉스
756394086,제니타르의 성스러운 신탁
757442680,코드컨 농장
758491267,에펜의 사당
759539863,기샤르 성
760588442,샬덴 성채
761637026,사오른 농원
762685610,히리제트
763734198,여왕의 전갈 주막
764782796,콜두르 오두막
765831380,큐트의 경비대
766879960,슬로크 요새
767928540,파오르타 성
768977132,불운한 사제 선술집
770025710,안텔라스타자
771074291,제니타르의 내면의 별
772123686,움붐바오
773172268,가라르 지하 금고
774220851,와디제투제르
775269497,쉬지 않는 악동 주막
776318085,시르트 채석장
777366683,늙은 를릴드의 거처
778415272,제니타르의 내면의 현자
779463890,보이드 홀의 폐허
780513291,사나운 성 선술집
781561872,멜 과수원
782610461,그리프컨 코트
783659058,제니타르의 불타는 예언자
784707664,클라스테 저택
785756245,쿠스트 홀의 폐허
786804826,자반다시아
787853418,아트레나노
788901999,마르멘 성
789950577,제니타르의 불타는 구원자
790999162,바순 저택
792047742,글라드 저택
793096334,아구툴라
794144914,사르그의 요새
795193507,카르트케 지하 금고
796242085,크레르치 저택
797290668,제니타르의 온화한 순교자
798339246,바르타 저택
799387827,검은 그리핀 여관
800436406,볼 홀
801484984,슈르펜 홀
802533568,진홍빛 진 주막
803583004,칼루비아
804631611,룰프 묘지
805680191,바고파다이
806728776,바르쿰의 지하 묘지
807777358,보비
808825980,녹슨 오소리 선술집
809874563,반디의 사당
810923160,푸즈트 농가
811971746,블러처 농가
813020332,베르보파-콤
814069722,슬루필리르 성
815118305,옛 로브 오두막의 폐허
816166884,늙은 크로른-이의 거처
817215462,깃털과 전갈 호스텔
818264040,세데리아
819312622,진홍빛 고슴도치 여관
820361209,피르케 성채
821409818,여우와 개 산장
822458398,니르님 홀
823506977,하얀 검 호스텔
824555585,초르치컨 저택
825604164,모리부아
826652751,모라이사
827701345,제니타르의 통곡하는 구원자
828749927,슬리너 농가
829798505,세랄라완
830847085,늙은 파올프자의 판잣집
831895666,코르쿠르 저택
832944251,늙은 그로필-시의 농장
833992850,여우와 염소 호스텔
835041432,제니타르의 신성한 영혼
836090851,데르칸 농원의 폐허
837139486,포르트케의 경비대
838188064,게룰라스 수도원
839236645,콜웬의 사당
840285231,악마의 드래곤 선술집
841333861,불운한 해골 주막
842383311,울부짖는 수사슴 산장
843431932,포른타 탑
844480523,를로크케 과수원의 폐허
845529105,보스투르의 경비대
846577711,케처른 묘지
847626292,포르키 결사
848674901,콜웬의 사당
849723480,늙은 후트키의 거처
850772065,바르트 저택
851820644,파포니자
852870107,이스프지-코롬
853918699,카르트컨 홀
854967278,다르텐 농원
856015862,불드 농가
857064460,틀레르치케 요새
858113044,이스파한
859161625,안텔릴라비아
860210220,바우흐트 탑
861258808,틀로주르 성
862307406,카올둔 코트
863355985,테르캄 저택의 폐허
864405467,행운의 해골 여관
865454052,다르키바라우스의 무덤
866502636,라르른 궁전의 폐허
867551258,보친 저택
868599836,블로브케 탑의 폐허
869648418,비버와 노움 여관
870696997,구름 저택
871745575,목마른 해골 주막
872794157,라모니디수
873843679,토본 저택의 폐허
874892260,데스텐 지하 금고
875940848,그루솜 농원의 폐허
876989430,시그타의 모임
878038009,누르크타 성채
879087536,릴핀 저택
880136149,제니타르의 노래하는 현자
881184768,릴람의 거점
882233351,바고-고라
883282873,여우와 고슴도치 산장
884331459,모라스타자
885380046,검은 전갈 여관
886428624,마크터 농가
887477211,에본암의 모루
888525790,늙은 푸르티의 판잣집 폐허
889574370,다메나웨인
890623903,개그 성의 폐허
891672507,제니타르의 영원한 제단
892721085,포다타
893770602,파포파레아
894819183,부르펜 성
895867841,파포-이즈
896917346,엘리-고라
897965945,커 저택
899014523,반디의 사당
900063111,비르티르 홀
901111689,시르킨 코트
902160268,로프 농가
903208846,엘레카트
904257431,베람 농장
905306015,게르둔 홀
906355550,황금 그리핀 선술집
907404157,카잘라사
908452747,두더지와 고슴도치 산장
909502250,비그 농가의 폐허
910550843,세디시비
911599421,비버와 거인 선술집
912648003,그롤라르고스 거미줄
913696601,늙은 나름 오두막
914745192,가브테 저택
915793775,두더지와 고양이 여관
916843342,셰르네의 거점
917891923,쥐와 악동 주막
918941444,드워프와 사향쥐 선술집
919990065,바알렉스 동굴
921038648,여왕의 악동 선술집
922087229,란오코아라
923135810,그라치 농원의 폐허
924185315,늙은 클리슈바의 판잣집
925233927,붉은 전갈 산장
926282505,시르터 묘지
927331087,포그 농원
928379665,늙은 블롤프케 판잣집
929428252,현자 기념비
930477789,를리르트컨의 거점
931526370,이사카즈톤
932574977,여우와 염소 주막
933623567,마카드라나
934672149,마카즈-고라
935721682,그레르트 성
936770261,배어가 오두막
937818862,슬레틴 농장
938867441,라에르만 발굴지
939916995,황금 주전자 호스텔
940965598,제니타르의 두려운 승천
942015169,디준 성
943063752,늙은 마오르피의 오두막
944113317,늙은 미시의 판잣집
945162877,레스테 농원
273913,두더지와 마멋 주막
1323474,깃털과 고슴도치 여관
2373058,클롤품 농장 유적
3422622,타르서 홀
4472220,자가라디수
5520802,슬라틴 농장
6570357,자가포리아
7618958,포르치 저택 유적
8667570,메세라라
9717094,세스탐 성
10765689,클루치 저택 유적
11815234,블룰더 그레인지
12863843,를루르크 홀
13912431,베르비부제트
14961012,아피시자
16010512,루르푸르 감옥
17059102,수르감 홀
18107745,살쾡이와 검 선술집
19156337,더러운 염소 여관
20205852,이사코니레그
21254435,보부르 저택
22303022,도르그-시의 옛 거처
23351644,깃털과 염소 여관
24401133,배스템 궁전
25449742,루르그 묘지
26498335,베즈카 공동체
27546919,툴라일리시아
28596456,생쥐와 새끼 사슴 호스텔
29645077,은빛 새끼 사슴 술집
30693680,데크 저택 유적
31743178,와디질라니스
32791778,그라치 저택
33840394,마에샨 성채
34889912,나필렘 궁전
35938491,그라준의 낡은 오두막
36987071,바라네자르 공작의 저택
38035654,엘라니아
39084232,둘핌 농장
40133834,비명 지르는 전갈 여관
41183386,크레르치아 원
42231988,틀로솜 저택
43280568,비리자르
44329152,말리르 그레인지 유적
45378664,더러운 구덩이 숙소
46427245,카오르크-e의 농장
47475827,루름타의 경비대
48524438,쿠올웬의 성소
49573983,메시리자
50622561,보이커의 둥지
51671149,클라이트른 묘지
52719737,에펜의 성소
53768320,비버와 개 술집
54816902,체레미웨인
55866461,틀리티르 과수원
56915050,아푸투가
57963644,푸르트-e 집회소
59012225,아폴라
60062703,마코완
61111290,라우르트 요새
62159919,슬레봄 저택
63208530,스텐다르의 성스러운 별
64257123,파더 궁전
65306613,카이타르 묘지
66355235,체토니아
67404768,스트레너 피난처
68453381,죽은 던전 호스텔
69501974,안텔라제르
70550559,쥐와 수사슴 호스텔
71600050,제노파카트
72648704,티필 농장
73698210,목마른 고슴도치 호스텔
74746796,생쥐와 고블린 선술집
75795387,쥐와 악당 술집
76843967,여우와 야만인 술집
77893522,깃털과 요정 선술집
78942130,데자르 저택
79990714,루이텐의 영지
81039304,깃털과 야만인 숙소
82087890,리필티의 낡은 오두막
83137439,네스투르 홀 유적
84186029,레르첸 성채
85234612,게르칸 저택
86284141,오실리누
87332723,살푸르 성
88381372,오실라완
89430835,죽은 염소 여관
90479431,쿠르드텐 과수원
91528015,두르트 법정
92576608,돼지와 염소 선술집
93625213,체라드부
94673798,보아르 궁전
95722386,샤르 농장
96770977,할의 선술집
97820502,녹슨 고슴도치 술집
98869117,죽은 사냥꾼 숙소
99917695,코로보스 성
100966283,모르크의 낡은 오두막
102015772,비버와 단검 호스텔
103064364,나루시아
104112980,기벰 농장
105161562,노르그타의 낡은 오두막
106210153,고흐크른 농장
107258732,마스타자
108308237,안텔라니스
109356849,델른 묘지
110406373,치르문 농장
111454986,비브 저택
112503570,나는 오우거 여관
113552156,베추르 오두막
114600744,제눔바누
115649336,슈르타 묘지
116697920,라마크완
117747398,카잔다
118795989,를레그른 오두막
119844584,켈프케 농장
120893228,푸치키의 낡은 오두막
121942693,라카톤
122991287,클랄프텐의 옛 거처
124039885,자기자르
125088468,자가크-Ij
126137072,이릭의 제단
127185670,메세카트
128235209,사이의 성유물함
129284722,체랄라-코롬
130333331,리스-시의 옛 농장 유적
131381910,이사코투비아
132430520,이사케라가
133479128,불운한 사냥꾼 숙소
134528616,크레텐 저택
135577218,데르텐 농장
136625800,포아다이
137674423,필데 농장
138723912,티솜 요새
139772506,검은 수사슴 숙소
140821091,타사르 농장
141869683,울부짖는 새 술집
142918305,게르트 궁전
143967832,파르프파의 낡은 오두막
145016441,여우와 고블린 선술집
146065027,베름텐의 거미줄
147113606,무르드카의 낡은 오두막
148163125,글락팀 묘지
149211721,피즈 묘지
150260314,이스핀제르
151308925,물리르의 낡은 오두막
152358395,엘릴라-Ij
153407002,엘루카트
154455594,발티바로르의 무덤
155504218,누르첸 법정
156553697,카주시아
157602282,디스피아미티바 성소
158650893,빈노
159699483,보웨인
160748091,솔렘 묘지
161796671,델파르 성
162846181,카엘더 무덤
163894769,포르키르 무덤
164943354,크로벰 성
165992887,악당과 고양이 숙소
167041477,세다주스
168090090,기겜 저택
169138668,은빛 개 여관
170187249,크레르치른 농장
171235839,나는 사향쥐 호스텔
172284431,바에르크테 홀
173333945,라나스타라
174382550,라눔바누
175431138,게르크-i 콘클라베
176479753,크레제르 묘지
177529251,카아르그테 농장
178577830,아페투다타
179626411,아품바토르
180674993,레론 묘지
181724529,피브크른 탑
182773165,비버와 던전 술집
183821745,박쥐와 틈새 술집
184870325,인베로감의 무덤
185918919,그루툰의 옛 거처
186967499,키에란 극장
188016077,비버와 구덩이 술집
189065602,죽은 오우거 여관
190114199,로촘 저택
191162785,울부짖는 사제 숙소
192211367,스텐다르의 노래하는 승천
193260901,페온안다다
194309498,블리르그 과수원 유적
195358084,니치의 옛 거처
196406686,페온우라나
197455271,크라그텐 묘지
198503851,모줌 지하 묘지
199553333,안텔루투시아
200601927,안텔리노
201650562,딜라르 저택
202699147,딜룸 요새
203748626,큐그트의 탑
204797217,모로트구
205845809,와디제레트
206894399,라미부가
207942988,라마라
208991577,아즈리록
210040155,게오르고누나 대성당
211088757,모르노스
212138277,글루필란 저택
213186863,타샤르의 영지
214235455,부슈트의 무덤
215284056,라존의 낡은 오두막
216333533,를루르크테 농장
217382114,카필리르 저택
218430718,사오트 오두막 유적
219479296,스텐다르의 신성한 제단
220527875,파우즈타 홀
221576454,마네호트의 지하 묘지
222625035,스텐다르의 피 흘리는 빛
223673618,스텐다르의 눈물 흘리는 예언자
224722201,그레브른 구덩이
225770783,도르넴 저택
226819362,쿠다스쿠아라
227867973,부비이누
228917473,이릭의 제단
229966069,글리림 궁전
231014673,코르크-i의 낡은 오두막
232063275,로기시니아
233112751,깃털과 고블린 선술집
234161377,베르베라플렉스
235209970,미르톰 저택
236258562,발티무스의 무덤
237307141,두그로드의 성소
238355722,더러운 머그잔 숙소
239404303,마이의 성소
240453781,악당과 검 선술집
241502369,틀라르투르의 낡은 오두막
242550967,레르겜 궁전
243599546,세도아카트
244648181,블라르트 저택
245697693,체릴라라나
246746280,스텐다르의 온화한 예언자
247794866,체릴리-하시
248843466,하얀 야만인 여관
249893005,더러운 개 선술집
250941592,검은 고슴도치 선술집
251990184,피가
253038778,투춤 법정
254087377,기신라
255137914,루그테의 실험실
256186496,안텔레투이사
257235085,야글로스
258284638,엘레투부
259333226,반디의 성소
